Movie_ID,Title,Genre,Release_Year,Language,Country,Runtime_Min,Budget_Million,BoxOffice_Million,IMDb_Rating,Votes,Streaming_Platform,Director,Actor,RottenTomatoes_Score,Movie_Age,Profit_Million,Profit_Percentage,Success_Category
2f952ec8-0cdf-4bdf-afb8-56b407aa6d38,The Dark Knight,Sci-Fi,1977,Telugu,Canada,171,167.64,576.43,6.2,2221210,Netflix,Christopher Nolan,Tom Cruise,90,48,408.78999999999996,243.84991648771174,Average
a9e0a4bc-168b-4d8a-8ff2-efaf96f9dfc1,Baahubali: The Beginning,Horror,2015,English,Canada,174,296.55,335.47,9.1,3005535,Disney+,Anurag Kashyap,Yash,56,10,38.920000000000016,13.124262350362507,Hit
9f38f34d-6273-4d27-974c-793d15215412,Gladiator,Sci-Fi,1970,Telugu,India,170,111.97,568.29,9.6,991060,Disney+,James Cameron,Rajinikanth,11,55,456.31999999999994,407.5377333214253,Hit
0e87e1fa-ef64-4645-942d-a06077c4644e,Fight Club,Adventure,1975,Hindi,India,134,265.58,1128.93,7.3,3937486,Amazon Prime,Anurag Kashyap,Leonardo DiCaprio,90,50,863.3500000000001,325.08095489118165,Average
b5d7a065-15bd-4bce-9298-6f278bea0c1e,Pulp Fiction,Thriller,1996,English,Canada,176,145.24,343.86,8.9,2925592,Netflix,Rajamouli,Shah Rukh Khan,48,29,198.62,136.75296061690995,Hit
e9de4db4-9d43-4c90-8968-8a2e39ca55e9,Avengers: Endgame,Horror,2016,Telugu,Canada,185,75.23,2450.02,9.7,290030,Netflix,Mani Ratnam,Yash,15,9,2374.79,3156.706101289379,Hit
e48c7afd-ff2b-45d9-bd88-6d838bee9c3c,The Dark Knight,Thriller,1974,Hindi,Canada,112,244.5,1029.65,9.5,2416922,HBO Max,Rajamouli,Prabhas,83,51,785.1500000000001,321.12474437627816,Hit
8792790d-e541-472d-9269-4f7cbe0c46e7,Baahubali: The Conclusion,Fantasy,1973,Hindi,India,114,245.97,579.67,5.6,3502447,Netflix,James Cameron,Tom Cruise,63,52,333.69999999999993,135.66695125421796,Flop
395a396e-bf86-4a01-8a2e-a63e38a65a4b,The Matrix,Adventure,2022,Telugu,USA,134,244.15,2392.58,6.9,3824349,Netflix,Anurag Kashyap,Shah Rukh Khan,91,3,2148.43,879.9631374155231,Average
642a1445-c7a3-4a10-8387-cae51e12c114,Interstellar,Adventure,2015,Telugu,Canada,185,77.58,250.44,6.2,1245294,Hulu,Mani Ratnam,Prabhas,60,10,172.86,222.81515854601705,Average
7efa9594-f011-4ecf-905a-e10efaee1a1f,Oppenheimer,Adventure,2006,Telugu,India,158,159.44,1316.72,9.1,3879160,Netflix,Christopher Nolan,Yash,43,19,1157.28,725.8404415454089,Hit
1babe4ab-8dc1-4f32-aaca-22b28936eeaf,The Avengers,Romance,2018,Telugu,UK,177,35.07,1381.27,7.8,4265798,HBO Max,Anurag Kashyap,Tom Cruise,71,7,1346.2,3838.608497291132,Average
70543c22-9394-4367-a6a1-00b47be12f03,The Dark Knight,Drama,2008,Telugu,India,99,106.71,1567.64,6.1,4317594,Netflix,Mani Ratnam,Shah Rukh Khan,69,17,1460.93,1369.0656920625997,Average
ed5dff5f-5c61-4f2b-8bda-514cdd333f20,Forrest Gump,Horror,2016,English,USA,139,260.93,1096.84,6.9,859591,Disney+,Mani Ratnam,Prabhas,39,9,835.9099999999999,320.3579504081554,Average
0a86feca-dc14-4326-b9a2-8e9b2890e5e1,Avatar,Adventure,1995,Tamil,UK,132,95.88,244.81,8.0,586647,Amazon Prime,Christopher Nolan,Rajinikanth,68,30,148.93,155.32957863996663,Hit
0be4385c-5f6b-40e4-881a-3ee490aaf470,Pulp Fiction,Horror,1983,Tamil,UK,166,272.99,2164.46,5.0,2714684,Hulu,Rajamouli,Rajinikanth,10,42,1891.47,692.8715337558152,Flop
89c95467-f3c3-4453-b16d-5287920c44b9,Forrest Gump,Horror,1973,Hindi,UK,121,267.98,551.14,9.4,3276688,Disney+,James Cameron,Tom Cruise,59,52,283.15999999999997,105.6646018359579,Hit
ae4cb089-a592-4e5c-8373-7197f43716e9,Barbie,Adventure,2012,Telugu,USA,162,179.61,100.7,5.2,2938818,Hulu,Steven Spielberg,Leonardo DiCaprio,22,13,-78.91000000000001,-43.934079394243085,Flop
6f9f9773-ccb5-4be4-93a6-64bf83ab8008,Oppenheimer,Sci-Fi,2003,Tamil,India,184,184.51,706.87,7.5,3896329,Netflix,Rajamouli,Tom Cruise,20,22,522.36,283.1066066879844,Average
4ea373b1-de9c-422e-8d84-fe1e2d078538,Baahubali: The Conclusion,Romance,1978,Hindi,India,133,261.06,1056.78,7.4,4811493,HBO Max,Christopher Nolan,Shah Rukh Khan,32,47,795.72,304.8034934497817,Average
665acaad-126a-42ec-8c6d-c6f669fbc2ff,The Avengers,Horror,2013,English,Canada,130,163.09,1023.83,9.6,223634,Netflix,Anurag Kashyap,Tom Cruise,12,12,860.74,527.7699429762707,Hit
a12deb15-c74c-47ae-a3a1-19c107345201,The Batman,Horror,2023,Tamil,Canada,145,103.33,1684.94,6.9,3892122,Netflix,Anurag Kashyap,Prabhas,66,2,1581.6100000000001,1530.639698054776,Average
2e89ee14-7793-4a91-95c0-b6e2aa1d263a,KGF Chapter 2,Thriller,1972,Tamil,India,146,250.87,749.43,9.8,3827142,Disney+,James Cameron,Rajinikanth,86,53,498.55999999999995,198.7324112089927,Hit
e9f12fc6-e23b-434e-8f44-63c5e671fbd9,The Matrix,Adventure,2003,Telugu,India,147,228.07,389.02,8.3,3652903,Hulu,Anurag Kashyap,Robert Downey Jr.,47,22,160.95,70.57043890033762,Hit
f2b50c8e-f258-4ab3-ae19-f33c0b921ddc,The Batman,Sci-Fi,2004,English,Canada,107,221.04,848.31,7.7,3713619,Amazon Prime,Steven Spielberg,Yash,15,21,627.27,283.7812160694897,Average
f3251210-0349-47e4-8aec-69e9ccd013a9,Avengers: Endgame,Horror,2004,English,USA,112,182.29,1753.43,6.3,4352614,Disney+,Steven Spielberg,Leonardo DiCaprio,24,21,1571.14,861.8903944264634,Average
2f8cb9f9-3e74-44b5-a7f6-921810e7e9d0,Jurassic Park,Fantasy,2021,Telugu,Canada,173,31.1,2156.1,9.5,4926043,Hulu,Mani Ratnam,Prabhas,69,4,2125.0,6832.797427652733,Hit
92f56df0-079f-4a50-bf29-5051e1291998,The Godfather,Fantasy,1977,Tamil,India,117,187.35,662.61,6.1,1559365,Hulu,Steven Spielberg,Tom Cruise,84,48,475.26,253.67493995196156,Average
98346b4b-fd27-4520-b175-9b0f2270815a,KGF Chapter 2,Fantasy,2004,Hindi,UK,103,34.86,2348.55,6.1,3574972,HBO Max,Anurag Kashyap,Tom Cruise,95,21,2313.69,6637.091222030982,Average
07f62e69-9fc3-40fb-800a-910a80aac1b6,Forrest Gump,Action,2014,English,India,156,27.79,1760.17,5.3,4327648,Hulu,Anurag Kashyap,Leonardo DiCaprio,10,11,1732.38,6233.825116948543,Flop
4bd5988c-c2b0-4800-b898-11a6a2e65a35,The Shawshank Redemption,Adventure,1974,Hindi,UK,102,102.74,285.08,9.0,1624733,HBO Max,Mani Ratnam,Prabhas,18,51,182.33999999999997,177.47712672766204,Hit
95beda93-19a6-4fd5-b67d-ff497e38eca1,Fight Club,Romance,2023,Tamil,UK,121,8.77,2400.36,7.3,4646809,Disney+,James Cameron,Yash,65,2,2391.59,27270.125427594074,Average
2141bedb-ce44-4be0-839d-e5fd496b631a,Inception,Action,1989,Telugu,India,107,51.65,1597.57,8.0,4706363,HBO Max,Christopher Nolan,Tom Cruise,47,36,1545.9199999999998,2993.0687318489836,Hit
255b8268-d3e6-4fe3-8bee-5fe2fb5cec53,RRR,Action,2002,Telugu,India,83,287.67,1885.71,7.6,1413439,Disney+,James Cameron,Shah Rukh Khan,68,23,1598.04,555.5115236208155,Average
6b7fe819-f0d0-4b0b-ba06-85337e93e576,Dangal,Comedy,1998,English,Canada,171,267.15,861.71,9.7,2998647,Amazon Prime,Steven Spielberg,Shah Rukh Khan,34,27,594.5600000000001,222.55661613325853,Hit
bb2e025a-b098-46bf-a16a-a7d9ddc7dca2,Inception,Thriller,1972,Hindi,UK,175,10.2,1363.43,7.1,3410682,Netflix,James Cameron,Rajinikanth,91,53,1353.23,13266.960784313727,Average
a8f4b782-ed56-4ea2-90d1-647c58817bf8,Avengers: Endgame,Comedy,1980,Tamil,India,184,144.63,281.76,5.1,4907892,Disney+,James Cameron,Yash,20,45,137.13,94.81435386849202,Flop
43ad29fa-be6f-4c0a-babe-be1a56fe98e1,Titanic,Romance,2006,English,India,86,134.15,1632.08,5.9,4281329,Disney+,Rajamouli,Prabhas,58,19,1497.9299999999998,1116.6082743197912,Flop
4c6dabb6-0601-4b84-ad63-71a1ed4ffe31,The Shawshank Redemption,Action,2008,English,Canada,183,161.48,629.57,6.6,2585165,HBO Max,Rajamouli,Yash,83,17,468.09000000000003,289.87490710923953,Average
0c871ebb-db50-4570-827e-ebc3f65a1993,Avatar,Sci-Fi,1986,English,Canada,153,267.37,1558.86,8.2,2002819,Hulu,Anurag Kashyap,Robert Downey Jr.,57,39,1291.4899999999998,483.0347458577999,Hit
9b980c08-f4dd-4b14-954b-927ed48bd1bf,The Batman,Drama,1990,Hindi,USA,167,103.48,1226.85,7.8,3107429,HBO Max,Rajamouli,Leonardo DiCaprio,41,35,1123.37,1085.5914186316195,Average
7fa62632-35c7-41ff-9236-3758d600cfb3,The Lion King,Sci-Fi,1985,English,India,143,197.08,154.45,8.3,4395171,Hulu,Anurag Kashyap,Shah Rukh Khan,80,40,-42.630000000000024,-21.63080982342197,Hit
81713416-7168-4cc4-ae53-e73e275761ec,Pulp Fiction,Romance,2006,Telugu,UK,100,129.2,1555.94,9.7,230055,Disney+,Christopher Nolan,Robert Downey Jr.,36,19,1426.74,1104.2879256965944,Hit
b7f23918-689d-444d-ba4a-44ec40b7ffab,Fight Club,Romance,2022,Tamil,UK,102,261.89,895.73,7.7,1861810,HBO Max,Rajamouli,Rajinikanth,80,3,633.84,242.02527778838444,Average
b708934c-5b5b-4a6c-95e8-0412c8f55c59,The Lion King,Comedy,1975,Telugu,UK,132,94.47,2462.59,8.5,2614931,Netflix,Christopher Nolan,Leonardo DiCaprio,65,50,2368.1200000000003,2506.742881337991,Hit
d1cdf723-58c2-465d-815a-e6d14a02a6ac,Forrest Gump,Adventure,1971,Hindi,Canada,80,235.18,1038.58,9.2,4866911,Hulu,James Cameron,Tom Cruise,31,54,803.3999999999999,341.6106811803724,Hit
d7739ba6-e727-49d7-acb5-784f8873c013,Fight Club,Sci-Fi,2005,Tamil,India,129,63.1,247.75,6.5,792097,Disney+,Anurag Kashyap,Prabhas,13,20,184.65,292.6307448494453,Average
ff2c539c-00c4-4432-b80d-3f363313c7f8,Inception,Fantasy,2016,English,India,116,117.98,2137.91,7.6,3691804,Amazon Prime,Christopher Nolan,Yash,15,9,2019.9299999999998,1712.0952703848109,Average
c0576e14-01ba-40e3-8f41-24c2b9717d0c,Inception,Romance,2012,Tamil,USA,187,63.3,1865.54,7.1,1624218,HBO Max,Mani Ratnam,Robert Downey Jr.,89,13,1802.24,2847.140600315956,Average
4f64a8d9-9e4b-4960-b07b-6d7bcb22baac,The Avengers,Drama,1990,Hindi,UK,132,227.33,2165.57,8.3,1905260,Netflix,Mani Ratnam,Leonardo DiCaprio,63,35,1938.2400000000002,852.6107420929927,Hit
f0a6a976-f895-42a4-8a4e-8ce4567139ce,The Shawshank Redemption,Sci-Fi,1976,Telugu,Canada,96,97.51,1385.35,8.7,3834563,Amazon Prime,Christopher Nolan,Robert Downey Jr.,19,49,1287.84,1320.726079376474,Hit
b7bc5c1f-3d9d-4b72-bd59-872dd3358fde,Baahubali: The Conclusion,Romance,1995,English,Canada,108,114.5,560.13,7.8,785176,Netflix,Rajamouli,Shah Rukh Khan,25,30,445.63,389.1965065502184,Average
2c34bf3f-cd59-4ca3-81dd-ddfb9711d93a,Interstellar,Horror,2021,English,Canada,189,205.14,2039.51,9.2,575051,Amazon Prime,Rajamouli,Robert Downey Jr.,89,4,1834.37,894.2039582723993,Hit
552519c8-19c7-4400-ae9d-38516af08a13,Joker,Action,2010,Tamil,USA,122,141.31,2473.9,8.7,2851221,Amazon Prime,James Cameron,Shah Rukh Khan,80,15,2332.59,1650.6899724011041,Hit
3f145412-2bc1-44b7-9ab0-1d9073bec07e,RRR,Sci-Fi,2006,Tamil,UK,135,116.8,2326.45,6.9,2217182,HBO Max,James Cameron,Leonardo DiCaprio,53,19,2209.6499999999996,1891.823630136986,Average
85490ac9-e553-48ff-92a1-db425a9cc535,Titanic,Horror,2020,Hindi,Canada,178,62.57,1570.83,9.0,1767136,Disney+,Christopher Nolan,Prabhas,33,5,1508.26,2410.5162218315486,Hit
72c3851d-f7d7-4ab0-b8a0-6888b7729db2,The Matrix,Fantasy,2001,English,India,188,68.5,1604.34,7.9,3458114,Hulu,Mani Ratnam,Leonardo DiCaprio,46,24,1535.84,2242.1021897810215,Average
76ed13ad-d85b-40ac-a864-762229e97c8d,Joker,Fantasy,1976,English,Canada,156,234.82,1685.45,8.6,4191380,Disney+,Rajamouli,Yash,36,49,1450.63,617.7625415211653,Hit
e39e7b8b-bcd4-49be-9025-87fb6b2a5f63,Barbie,Sci-Fi,1997,Tamil,India,143,239.09,1779.59,8.8,4961060,Amazon Prime,Rajamouli,Leonardo DiCaprio,16,28,1540.5,644.3180392320883,Hit
340e7315-7d41-4d63-bb0a-e8be6ccbafd4,The Matrix,Drama,1975,English,India,98,112.37,1986.84,5.0,4377385,Hulu,Anurag Kashyap,Shah Rukh Khan,46,50,1874.4699999999998,1668.1231645456971,Flop
6f2de58e-31dd-4f12-96fa-f28723878ba5,Jurassic Park,Comedy,1987,Hindi,Canada,188,16.2,1670.55,5.6,3956099,Netflix,Mani Ratnam,Robert Downey Jr.,33,38,1654.35,10212.037037037036,Flop
078a900d-0cb0-4e35-8601-7d077bfe0464,The Godfather,Adventure,1993,Telugu,USA,144,285.72,2335.99,7.5,2744438,HBO Max,Christopher Nolan,Yash,56,32,2050.2699999999995,717.5801483970317,Average
67de8885-8768-4104-8688-40b24bf568bc,Joker,Fantasy,2016,Tamil,India,137,244.36,2476.69,8.2,378417,Netflix,Mani Ratnam,Rajinikanth,39,9,2232.33,913.5414961532165,Hit
55a43d45-7d71-4254-97a1-71661fa9ff18,Jurassic Park,Drama,2000,Telugu,India,123,203.01,212.01,9.2,1443857,Disney+,James Cameron,Yash,65,25,9.0,4.433279148810404,Hit
90da77fe-ed3b-4f49-9d8f-5cfeb28514e0,Avatar,Fantasy,2005,English,Canada,136,263.82,259.67,8.6,3038770,Amazon Prime,Anurag Kashyap,Tom Cruise,96,20,-4.149999999999977,-1.5730422257599792,Hit
925ec478-da91-4654-b45e-0d28e5898d03,The Batman,Adventure,2012,Tamil,Canada,137,241.64,1952.88,6.7,665385,Netflix,James Cameron,Tom Cruise,89,13,1711.2400000000002,708.1774540638969,Average
aeb36723-c1d4-473c-834a-0d6005f47042,Barbie,Horror,1977,Telugu,Canada,127,168.87,481.23,5.3,4935019,HBO Max,Anurag Kashyap,Tom Cruise,13,48,312.36,184.97068751110322,Flop
9927c291-d366-4f76-b921-2df42782b2a3,The Godfather,Comedy,1979,Telugu,Canada,159,78.66,169.68,7.9,2428776,HBO Max,Steven Spielberg,Shah Rukh Khan,40,46,91.02000000000001,115.71319603356218,Average
2e8832f3-bfde-48fb-a317-ede37ea8e0ff,Oppenheimer,Action,2008,Telugu,UK,136,129.22,1200.29,8.0,830232,Hulu,Christopher Nolan,Shah Rukh Khan,78,17,1071.07,828.8732394366197,Hit
0e0f6675-29ae-41cf-8266-8a746c6fb60e,KGF Chapter 2,Comedy,2016,English,USA,107,263.41,534.51,7.6,3083298,HBO Max,Steven Spielberg,Leonardo DiCaprio,49,9,271.09999999999997,102.91940321172315,Average
182aa7ed-442f-453c-b42d-a0181eda2b29,Fight Club,Fantasy,2009,Telugu,Canada,175,124.3,950.07,5.6,2999106,HBO Max,James Cameron,Shah Rukh Khan,34,16,825.7700000000001,664.3362831858408,Flop
5da75964-9e4f-4c03-a633-552a99b50531,The Batman,Horror,2010,Telugu,USA,160,218.28,577.18,5.2,4858486,Disney+,Rajamouli,Rajinikanth,51,15,358.9,164.42184350375663,Flop
0557de7f-897f-4d5a-994c-dfcb389d03ce,Barbie,Romance,2020,Telugu,UK,94,32.09,312.18,6.0,646670,Hulu,Anurag Kashyap,Robert Downey Jr.,85,5,280.09000000000003,872.8264256777812,Average
6aa0ae02-0264-4229-8efb-bda5b37f533b,Oppenheimer,Fantasy,1991,Telugu,UK,121,37.91,1614.92,8.6,3571119,Hulu,Christopher Nolan,Robert Downey Jr.,73,34,1577.01,4159.878659984173,Hit
71f48ba6-e7bd-4e63-bf85-956e652f7955,Barbie,Sci-Fi,2000,Telugu,India,138,71.68,2450.64,7.9,1195469,HBO Max,Christopher Nolan,Robert Downey Jr.,98,25,2378.96,3318.861607142857,Average
8a89f65c-a39b-431b-a74d-4b5560f90d1a,The Dark Knight,Thriller,1986,Telugu,USA,106,235.39,1964.13,6.7,3793374,Disney+,Mani Ratnam,Robert Downey Jr.,18,39,1728.7400000000002,734.4152257954885,Average
c03a6661-08d3-4aa7-98b1-b2b8bd239405,Titanic,Sci-Fi,1987,Telugu,India,111,278.53,2201.44,7.3,587679,Amazon Prime,Christopher Nolan,Shah Rukh Khan,51,38,1922.91,690.3780562237462,Average
9ad0c910-4b23-4380-89e6-608696a10f01,The Matrix,Drama,1994,English,UK,162,73.68,1098.1,5.1,354405,Disney+,Anurag Kashyap,Robert Downey Jr.,67,31,1024.4199999999998,1390.363735070575,Flop
c6c8dd00-77bb-4339-a8e2-f7b38ea48cb2,Avatar,Romance,1993,Telugu,USA,109,101.89,1961.75,6.1,2601727,HBO Max,Rajamouli,Tom Cruise,66,32,1859.86,1825.3606830896065,Average
660d900d-0796-44f2-a56b-3b952600e79e,RRR,Drama,1980,Tamil,India,95,79.23,1883.97,6.8,1808148,Hulu,Steven Spielberg,Prabhas,93,45,1804.74,2277.849299507762,Average
1e590619-e0dd-4ae9-ae5a-4a92b06426e4,Avatar,Horror,1995,Telugu,USA,167,192.58,2298.16,6.4,139384,Disney+,Steven Spielberg,Tom Cruise,86,30,2105.58,1093.353411569218,Average
9f7c94ec-6d0f-46fa-b438-c1be6e503e50,Gladiator,Thriller,2013,Hindi,Canada,125,79.06,186.02,9.3,4140147,Netflix,Rajamouli,Robert Downey Jr.,85,12,106.96000000000001,135.28965342777636,Hit
6db004c5-ef2f-4b97-aa89-07a812854678,Forrest Gump,Fantasy,2004,Hindi,Canada,134,263.86,241.29,6.9,3732301,Netflix,James Cameron,Yash,18,21,-22.57000000000002,-8.553778518911551,Average
a057a67a-c283-460e-a95f-31049e4aacac,Dangal,Adventure,2008,Telugu,Canada,91,207.2,2134.45,8.6,4210573,Amazon Prime,Christopher Nolan,Leonardo DiCaprio,91,17,1927.2499999999998,930.1399613899614,Hit
d2c1cefa-5bce-4f7b-bc93-4712ccccd0ea,Avatar,Horror,1998,English,UK,167,262.56,2494.64,9.2,2007229,HBO Max,Rajamouli,Robert Downey Jr.,36,27,2232.08,850.1218769043267,Hit
777c325b-8526-44eb-a17c-a803fcda0295,Avatar,Thriller,2000,Tamil,India,86,107.85,2410.31,8.2,3623336,Amazon Prime,Christopher Nolan,Tom Cruise,23,25,2302.46,2134.87250811312,Hit
10008f0d-fae8-4f1e-98c5-411c913cf827,Baahubali: The Beginning,Drama,2013,English,Canada,134,82.95,2320.53,9.1,891354,Netflix,Rajamouli,Yash,91,12,2237.5800000000004,2697.5045207956605,Hit
c05c81bd-5b01-400d-ae27-601225aebf33,The Lion King,Comedy,2013,English,USA,87,48.05,2233.69,7.3,2460647,Amazon Prime,James Cameron,Robert Downey Jr.,10,12,2185.64,4548.678459937565,Average
31d18514-a3cd-42e6-9d9f-79090f30edef,3 Idiots,Adventure,1999,Tamil,India,165,221.65,126.0,8.7,4283419,Hulu,Steven Spielberg,Robert Downey Jr.,14,26,-95.65,-43.15362057297541,Hit
fa82cba3-dbfe-48ba-be71-eaff117b09a2,Baahubali: The Beginning,Adventure,2021,Telugu,UK,90,244.69,958.95,5.7,3351677,HBO Max,Christopher Nolan,Rajinikanth,69,4,714.26,291.90404184887,Flop
8a706297-f87f-460b-93c4-d7cee83bd90a,The Shawshank Redemption,Sci-Fi,1998,Hindi,USA,170,91.6,2268.54,8.2,1520390,Hulu,Steven Spielberg,Robert Downey Jr.,33,27,2176.94,2376.572052401747,Hit
d01caafd-0be9-4bff-910b-2433017e44e1,Baahubali: The Conclusion,Sci-Fi,1982,Hindi,Canada,158,270.25,2361.61,7.7,2790186,Hulu,James Cameron,Tom Cruise,46,43,2091.36,773.8612395929695,Average
57364551-7318-44c1-83ec-a45021741819,Barbie,Thriller,1989,English,UK,149,132.0,2132.31,7.7,3236609,Netflix,Steven Spielberg,Robert Downey Jr.,62,36,2000.31,1515.3863636363637,Average
8daca0b0-0973-4591-9e4e-d287dbdb378e,Jurassic Park,Sci-Fi,2010,Telugu,UK,93,4.01,1303.37,5.9,931001,Amazon Prime,Christopher Nolan,Prabhas,49,15,1299.36,32402.992518703242,Flop
516cf6a4-c4c9-41c1-9f4a-6d77aa399b2e,The Matrix,Horror,2008,Tamil,India,146,158.18,1391.76,5.2,3646213,Amazon Prime,Christopher Nolan,Tom Cruise,76,17,1233.58,779.858389176887,Flop
6f7d321a-cb44-4950-81ed-65bf8c594cf1,Dangal,Comedy,1996,Hindi,UK,104,257.31,79.57,9.8,148862,Netflix,Anurag Kashyap,Leonardo DiCaprio,45,29,-177.74,-69.07621157358828,Hit
4af0ead9-7ee9-4b1a-b921-f97c8ba45689,The Dark Knight,Adventure,2022,Hindi,UK,189,175.66,1825.55,6.8,4389859,HBO Max,Anurag Kashyap,Prabhas,20,3,1649.8899999999999,939.2519640214049,Average
14d9acbd-a156-4afd-a323-42705ec31def,Inception,Comedy,2003,Telugu,India,186,137.43,670.5,5.3,1378023,Disney+,Anurag Kashyap,Tom Cruise,35,22,533.0699999999999,387.88474132285523,Flop
519e9215-6f0a-4dbe-8463-12cc9e847ff1,3 Idiots,Action,2016,English,USA,167,293.64,867.18,6.8,2561210,Amazon Prime,James Cameron,Tom Cruise,17,9,573.54,195.3208009807928,Average
763069a8-cd0b-4fc9-a488-174d2ec81665,The Dark Knight,Adventure,1982,Tamil,Canada,138,209.89,1280.33,9.0,3402178,HBO Max,Steven Spielberg,Yash,77,43,1070.44,510.0004764400401,Hit
e7fc769b-0599-4239-a1ad-a41a018b3aac,Avengers: Endgame,Fantasy,2000,English,India,146,195.85,2074.65,6.5,2202865,HBO Max,Mani Ratnam,Prabhas,23,25,1878.8000000000002,959.305591013531,Average
f015dc5e-b314-4631-b770-6db051f81685,Baahubali: The Beginning,Sci-Fi,1985,Tamil,USA,165,80.61,1127.62,7.2,2710753,HBO Max,Steven Spielberg,Prabhas,46,40,1047.01,1298.858702394244,Average
cdd80545-3ec9-4c67-9caf-7a9633274dd9,The Shawshank Redemption,Romance,1996,Hindi,Canada,186,125.73,847.76,9.2,918100,Netflix,James Cameron,Leonardo DiCaprio,100,29,722.03,574.2702616718365,Hit
476b5465-c6c8-42ed-bbf8-51d0bbdf9e56,The Lion King,Romance,2023,Tamil,India,118,134.18,2328.36,6.9,282080,Netflix,Anurag Kashyap,Rajinikanth,61,2,2194.1800000000003,1635.2511551647044,Average
60818269-0d8c-45e2-abac-f71635e4158b,3 Idiots,Horror,1972,Tamil,India,165,92.99,1841.93,6.9,2320481,Disney+,Steven Spielberg,Prabhas,69,53,1748.94,1880.7828798795572,Average
40446de8-97be-4a48-833d-310d102755ff,Baahubali: The Conclusion,Fantasy,2017,Telugu,UK,81,201.96,122.96,8.9,2041587,Hulu,Mani Ratnam,Yash,44,8,-79.00000000000001,-39.11665676371559,Hit
bdc27eb3-280a-4c10-a7c2-10e7c2ee7525,Avengers: Endgame,Horror,2015,Hindi,USA,153,151.09,2071.21,9.1,2786682,Hulu,James Cameron,Tom Cruise,61,10,1920.1200000000001,1270.845191607651,Hit
60ff492f-c8b0-4a64-aff5-2e90ff7ab793,RRR,Comedy,2006,Telugu,India,175,201.74,208.22,6.8,300262,HBO Max,James Cameron,Robert Downey Jr.,97,19,6.47999999999999,3.212055120452062,Average
873327b3-a436-4023-b119-287fc3cb53d0,Pulp Fiction,Romance,1991,Hindi,USA,142,226.42,2406.33,7.6,1457355,Disney+,Rajamouli,Tom Cruise,58,34,2179.91,962.7727232576626,Average
11b5975c-6847-46dd-b9de-bd407f2dc7e3,Joker,Action,2013,Tamil,USA,111,92.37,1263.29,5.9,2960685,Amazon Prime,Mani Ratnam,Tom Cruise,41,12,1170.92,1267.6410089856015,Flop
af37ec30-ddfd-4f66-9ecc-d5efe5ab8264,The Matrix,Horror,1997,Telugu,Canada,85,4.61,623.46,8.0,1518586,Hulu,Anurag Kashyap,Yash,20,28,618.85,13424.07809110629,Hit
5e9cd0fe-4ee7-467a-a96c-6ce4610251aa,Forrest Gump,Horror,2010,English,UK,125,132.87,172.66,7.2,2131767,Amazon Prime,Christopher Nolan,Yash,39,15,39.78999999999999,29.94656431098065,Average
c6883514-925b-4df0-aa1a-fb9a967dcd4b,Interstellar,Sci-Fi,1998,Hindi,UK,128,263.92,617.5,6.3,1723859,HBO Max,Mani Ratnam,Shah Rukh Khan,20,27,353.58,133.97241588360106,Average
d97850e6-b1f6-44a9-a1e4-aecebe5d6850,Gladiator,Drama,2001,Telugu,India,105,256.55,912.93,8.0,4574181,HBO Max,Mani Ratnam,Yash,75,24,656.3799999999999,255.8487624244786,Hit
4342903f-d988-4aad-a793-4665ec911025,Baahubali: The Beginning,Horror,2013,Telugu,Canada,127,187.71,2146.67,6.4,2430742,HBO Max,Rajamouli,Prabhas,74,12,1958.96,1043.6098236641628,Average
af793fa2-093c-4c0e-859b-9874933dff9e,Dangal,Action,1975,Telugu,USA,175,153.7,516.96,7.7,4280295,Hulu,Anurag Kashyap,Robert Downey Jr.,19,50,363.26000000000005,236.3435263500326,Average
827ed86c-40bd-4289-b1f6-0536f1f9783e,The Dark Knight,Comedy,1984,English,UK,167,272.65,2448.18,6.1,4261635,Disney+,James Cameron,Rajinikanth,71,41,2175.5299999999997,797.9204107830552,Average
9c9bba5f-9dc1-4914-a0d5-d74c85c6bab7,The Lion King,Sci-Fi,1993,Telugu,Canada,128,45.64,2095.24,6.7,3126088,Hulu,Steven Spielberg,Yash,75,32,2049.6,4490.79754601227,Average
c323b99e-250f-44b1-ac9f-f3cf4fdd6d18,Forrest Gump,Comedy,1999,English,USA,168,225.85,1920.82,9.2,807904,Hulu,Anurag Kashyap,Yash,45,26,1694.97,750.4848350675228,Hit
981edbc0-516d-4c60-8d30-c7c1cd115520,KGF Chapter 2,Comedy,1985,English,UK,149,38.26,1510.65,7.6,3790431,Amazon Prime,Rajamouli,Leonardo DiCaprio,57,40,1472.39,3848.3795086251966,Average
dbbce78a-bdba-419d-81a7-1001d2f3a7e0,The Avengers,Drama,1990,Hindi,UK,88,155.79,864.46,6.6,885599,Disney+,Rajamouli,Tom Cruise,78,35,708.6700000000001,454.88799024327625,Average
c3e7ec24-f223-4615-af58-dc479d409ffe,Titanic,Sci-Fi,1980,Tamil,India,108,253.53,2449.25,5.1,279175,HBO Max,Anurag Kashyap,Yash,34,45,2195.72,866.0592434820336,Flop
a34a4688-f73c-4c71-840d-41b3db47dd88,3 Idiots,Drama,1972,Tamil,India,126,180.39,2001.67,5.7,4281076,HBO Max,Anurag Kashyap,Shah Rukh Khan,15,53,1821.2800000000002,1009.6346804146574,Flop
