Movie_ID,Title,Genre,Release_Year,Language,Country,Runtime_Min,Budget_Million,BoxOffice_Million,IMDb_Rating,Votes,Streaming_Platform,Director,Actor,RottenTomatoes_Score
fa24ad9e-8029-4ffb-8f2a-531f70b0d0d2,The Batman,Drama,2009,English,USA,85,270.37,2221.41,7.3,3668991,Hulu,Anurag Kashyap,Tom Cruise,79
4cf7c009-db5e-40e3-8126-7e7be3bd5c2a,Avengers: Endgame,Romance,2017,Telugu,UK,94,233.81,34.48,9.4,2186191,HBO Max,Mani Ratnam,Tom Cruise,75
3577a198-b7cc-4cfc-bdbd-6c97b763011a,Avatar,Action,1976,Tamil,India,182,7.65,1992.25,7.1,2664175,Netflix,Rajamouli,Yash,42
058e7cd7-a53e-4a38-b053-235829ef2d6e,Dangal,Drama,1975,Telugu,USA,172,191.64,631.27,8.8,3960871,HBO Max,Anurag Kashyap,Rajinikanth,40
55603351-6f96-4e43-b3dc-a801806ea335,Baahubali: The Conclusion,Fantasy,1973,English,USA,105,168.55,2488.71,9.8,3892867,HBO Max,James Cameron,Tom Cruise,99
78bb2938-bfce-4fe6-bd0a-93d815d207ca,3 Idiots,Romance,1974,Tamil,India,99,24.01,2421.2,9.4,691588,Disney+,Rajamouli,Rajinikanth,79
d8d69e64-5d70-4672-9586-9779e915244f,Dangal,Fantasy,1977,English,USA,173,49.08,718.02,5.8,3976129,Hulu,Anurag Kashyap,Tom Cruise,12
f17a800d-16ac-4d8a-9658-9f4f2fbdf5bc,The Batman,Adventure,1988,English,UK,92,108.03,176.43,8.0,567533,Amazon Prime,Christopher Nolan,Tom Cruise,16
e86e0291-691f-4940-8855-9e478ae6f3fc,Jurassic Park,Drama,2023,Hindi,USA,143,270.19,1905.61,5.3,4375168,Netflix,Mani Ratnam,Robert Downey Jr.,93
cfcd16c2-c3e4-4a78-98bd-c7738a29f89b,The Shawshank Redemption,Fantasy,2009,English,UK,111,282.52,2493.81,5.2,3575364,Hulu,James Cameron,Shah Rukh Khan,17
f5082c7a-1b9f-4f42-95a6-bf45b3c1b56b,Inception,Fantasy,2005,Telugu,Canada,164,170.34,654.2,9.6,2623846,Amazon Prime,Christopher Nolan,Rajinikanth,14
5c881c83-212b-41e9-b15a-2b4a4cbff061,Dangal,Sci-Fi,1998,Tamil,India,120,123.0,2237.68,5.4,4717752,Hulu,Christopher Nolan,Yash,90
0d2afc26-aede-4e7f-bb78-6b1fdd09a604,The Dark Knight,Action,2019,Hindi,Canada,172,120.63,1978.26,8.2,1691610,Netflix,James Cameron,Tom Cruise,97
ab14afb1-1ce6-4c66-9b1e-abf64dc49f5f,The Shawshank Redemption,Thriller,2024,English,USA,103,252.65,2203.29,7.0,4261997,Amazon Prime,Anurag Kashyap,Tom Cruise,89
c038ed94-cc2c-4e0f-bbae-29d6e6d1f09a,Jurassic Park,Comedy,1974,Telugu,UK,114,60.05,1615.76,5.9,4667784,Hulu,Steven Spielberg,Prabhas,79
7b434955-74bd-4220-b760-21fd611099e0,The Godfather,Fantasy,2014,Tamil,UK,178,4.5,2101.38,5.7,3116496,HBO Max,James Cameron,Shah Rukh Khan,26
5660dd25-2d80-47c1-976f-a2a70242ee34,Jurassic Park,Drama,1988,Tamil,Canada,126,285.68,614.88,6.2,3313543,Hulu,Anurag Kashyap,Yash,64
440224d7-4e60-452e-8ad4-0d743b8d187e,KGF Chapter 2,Drama,2018,Tamil,India,173,171.07,971.21,5.0,1356770,Amazon Prime,James Cameron,Tom Cruise,90
e5f96354-96d9-4431-af26-eb49dfaa91ff,The Lion King,Action,2007,English,Canada,154,119.56,777.82,6.1,4791542,Disney+,Christopher Nolan,Leonardo DiCaprio,91
75cfeac9-428e-442f-bf93-e8910ac4382f,Oppenheimer,Sci-Fi,2020,Telugu,USA,186,134.8,1263.65,7.0,2151331,HBO Max,Mani Ratnam,Prabhas,47
5461dccf-a43b-4e71-9901-10eefe5f61b8,The Batman,Drama,1990,Hindi,USA,128,289.35,1579.94,7.6,2803361,Hulu,Rajamouli,Robert Downey Jr.,38
606ae456-7dd8-41fe-917f-3c0ed54ee147,Oppenheimer,Sci-Fi,1989,Hindi,UK,165,287.44,374.76,5.8,635140,Hulu,Steven Spielberg,Tom Cruise,40
d447d0bb-9bbb-4e09-b0bb-44e35d17b037,Avatar,Adventure,1988,Telugu,USA,160,77.73,457.56,7.2,4384702,Netflix,James Cameron,Robert Downey Jr.,91
66991df2-da6b-476f-9394-38623203b6be,Pulp Fiction,Thriller,1975,Hindi,UK,124,13.86,2016.95,6.3,1466302,Amazon Prime,Rajamouli,Shah Rukh Khan,73
ab1dc149-a088-4d80-95ed-e67eb28ae876,Dangal,Action,2022,Tamil,USA,174,1.17,304.72,6.2,4320811,Netflix,Rajamouli,Robert Downey Jr.,82
64707e27-9cba-4e0e-9b26-5358ad9b59cb,Pulp Fiction,Romance,2003,Hindi,India,102,207.79,1685.56,5.9,1688721,Hulu,Anurag Kashyap,Yash,71
c2cf9241-e28d-4c2b-8bcd-629c976dc671,The Avengers,Comedy,2012,Tamil,Canada,100,268.61,2220.27,7.2,2083413,Netflix,James Cameron,Rajinikanth,25
f3319769-fd05-4ad1-879a-8284fc903d40,Forrest Gump,Action,1998,English,India,81,191.43,176.87,7.1,1311846,Amazon Prime,Mani Ratnam,Tom Cruise,54
28898afb-e1a4-4541-b341-0d8c1ca2b7d8,Pulp Fiction,Romance,1995,Telugu,India,124,99.87,2214.42,7.6,2261309,Hulu,James Cameron,Tom Cruise,52
b71e9ca2-8bb8-40b3-a02e-f35bd60af455,The Shawshank Redemption,Horror,2010,English,India,84,1.26,281.23,9.2,3940798,Amazon Prime,Rajamouli,Rajinikanth,71
920882f4-bd2d-4a71-8b5b-3aaa92d265de,Joker,Fantasy,1990,Hindi,India,107,87.19,1018.48,6.6,2009057,Hulu,Steven Spielberg,Robert Downey Jr.,70
8aae7ee2-10d2-4aba-8df9-be76723e9ab4,The Dark Knight,Sci-Fi,1973,Hindi,USA,117,211.78,612.8,5.7,2335731,Disney+,James Cameron,Prabhas,71
1bf20349-02f8-4ab0-a9b2-8201a79369f1,The Dark Knight,Drama,2014,Hindi,Canada,170,221.05,1995.87,5.5,270247,Disney+,Rajamouli,Leonardo DiCaprio,88
3b169191-98d0-43db-9dab-8288f9f664b1,3 Idiots,Sci-Fi,2005,Tamil,India,132,43.47,1214.48,7.6,4198974,HBO Max,James Cameron,Tom Cruise,86
1f5bdd5a-522e-476c-8484-e052319fd8d6,Barbie,Action,2023,Hindi,USA,81,72.25,1811.31,7.9,4476414,HBO Max,Anurag Kashyap,Rajinikanth,31
bccbda5e-44cb-4d92-8bfc-7fea4b8bb997,Forrest Gump,Thriller,1989,Telugu,USA,150,25.6,1578.52,6.7,344583,Netflix,Rajamouli,Tom Cruise,31
530c685c-ae55-4233-baf2-c43f249b1dce,Forrest Gump,Action,1982,Telugu,UK,180,270.4,1086.19,6.3,969835,Amazon Prime,Christopher Nolan,Prabhas,100
76c63431-3979-4140-abc9-b6ebc8cc71d1,The Batman,Thriller,1978,Tamil,India,161,130.03,2412.59,7.6,2082186,Hulu,Mani Ratnam,Tom Cruise,42
e7505642-b035-471c-8d4a-6561d2b55695,The Dark Knight,Adventure,2021,English,Canada,158,133.82,2139.69,5.7,2241388,Amazon Prime,Rajamouli,Shah Rukh Khan,10
19fedc38-6dee-46fe-bcc5-c1cb3cb58d6e,Barbie,Romance,1984,Tamil,India,97,224.05,1942.6,5.3,2514652,Hulu,James Cameron,Rajinikanth,98
fc17b78b-7289-4702-a01d-8118bb254449,Forrest Gump,Action,2007,Hindi,India,152,39.03,2163.77,6.4,1738715,HBO Max,Anurag Kashyap,Shah Rukh Khan,65
23434fe9-4a6b-4a22-8d39-afb9fb7916a5,Avengers: Endgame,Fantasy,1980,Telugu,India,175,170.26,532.56,5.7,1091149,HBO Max,Mani Ratnam,Rajinikanth,50
3ddaea0b-6515-45c8-8bb4-19c6b2858e92,The Shawshank Redemption,Romance,2007,Hindi,India,103,43.57,233.74,9.0,1137704,Amazon Prime,Anurag Kashyap,Yash,94
e86aa24f-99db-45bf-9401-f8e04087c496,Avengers: Endgame,Drama,1973,Telugu,Canada,89,134.83,1879.62,7.3,4159504,Netflix,Christopher Nolan,Yash,67
2674049a-4d7c-41ec-a244-9889cae81231,Oppenheimer,Drama,2011,Telugu,India,156,181.74,787.53,7.2,3966975,Netflix,Mani Ratnam,Leonardo DiCaprio,80
1be044a6-651a-47a8-b762-86f3f8e87210,3 Idiots,Thriller,2013,Telugu,Canada,166,239.09,2277.62,9.5,625724,Netflix,James Cameron,Prabhas,12
85b69bf9-5978-476d-9e84-f36374ddad16,Forrest Gump,Thriller,1994,English,Canada,166,229.96,1192.96,7.4,1044254,Hulu,Anurag Kashyap,Yash,79
bedf8adf-66c7-4fe6-a4c0-451424329443,Barbie,Action,1999,Telugu,UK,139,91.95,2385.41,8.8,4059582,Netflix,James Cameron,Robert Downey Jr.,17
3eff55dc-1dc3-40d4-a183-983df5ee34b0,Barbie,Comedy,2005,English,UK,140,215.37,1036.94,7.1,3221327,Hulu,James Cameron,Leonardo DiCaprio,83
a31d6bd6-bc83-4697-b547-fe829c25daca,Interstellar,Romance,2000,English,UK,187,271.77,1836.66,8.8,3575572,Hulu,Christopher Nolan,Robert Downey Jr.,64
37109404-d63c-4cbc-a96f-724cb913feda,The Shawshank Redemption,Comedy,1975,Telugu,USA,98,60.54,502.97,6.9,424187,Amazon Prime,James Cameron,Robert Downey Jr.,47
d421dbd3-254d-466a-af00-cacc6daacfe7,3 Idiots,Sci-Fi,1975,Tamil,UK,111,192.17,1236.43,7.9,2571020,Amazon Prime,Steven Spielberg,Tom Cruise,59
05a42ced-48b8-48e2-9c4b-5e136f6804bc,Fight Club,Sci-Fi,1997,Tamil,Canada,90,2.66,1181.44,8.9,250221,HBO Max,Christopher Nolan,Prabhas,53
d24f6c03-59f4-471f-8be6-830c8ae1fc64,Joker,Sci-Fi,2016,English,USA,134,223.85,2247.1,6.2,1778069,Netflix,Rajamouli,Rajinikanth,71
3329af30-76b7-411e-a052-205e18cdd8a7,The Matrix,Comedy,1987,Telugu,USA,161,272.41,798.0,8.4,1378390,HBO Max,Anurag Kashyap,Shah Rukh Khan,84
49ff325c-93d8-43b9-b1a5-5c75bb6911e9,Barbie,Fantasy,1980,Hindi,USA,110,52.85,322.35,5.3,4671397,HBO Max,Rajamouli,Rajinikanth,24
0ef1124e-74ac-4802-b66a-ebad082d2132,The Lion King,Sci-Fi,1992,English,Canada,135,5.8,1766.43,5.3,719720,Netflix,Christopher Nolan,Tom Cruise,61
88059b76-0e06-41f2-9d29-ed81df696170,The Matrix,Drama,2010,Tamil,USA,187,52.89,1974.95,5.1,294095,Amazon Prime,Christopher Nolan,Prabhas,67
d4df9672-502c-4ec1-bcb2-de9b0496e8eb,The Godfather,Romance,1995,Telugu,UK,83,111.77,2025.24,8.7,2007179,Disney+,Mani Ratnam,Prabhas,45
4f2b0fec-81be-4098-8dc4-2b751d06af7b,The Shawshank Redemption,Sci-Fi,1979,Tamil,UK,87,63.41,2079.25,7.3,1494885,Hulu,James Cameron,Yash,65
83fbb6c9-95bc-4650-90d2-bf64872afdc4,Forrest Gump,Fantasy,2004,Hindi,USA,83,146.17,1120.79,6.1,959971,Hulu,Mani Ratnam,Tom Cruise,96
0d81fd3b-0474-4da1-9ff3-f48e806247f7,Baahubali: The Conclusion,Comedy,2001,Telugu,UK,88,246.39,1004.28,7.1,1654736,Amazon Prime,Steven Spielberg,Rajinikanth,19
139073f0-0e09-41cd-8315-39f2ff2fd54f,Dangal,Thriller,2015,English,USA,190,286.57,1783.13,8.2,197017,Hulu,James Cameron,Yash,59
edfb082c-5e62-4a94-8e12-7eb23c1fa60c,Dangal,Adventure,1984,Hindi,UK,115,68.33,672.16,5.5,1206120,Hulu,Christopher Nolan,Robert Downey Jr.,65
ecdc28f2-2fdb-4044-a114-cb0907b874b4,Inception,Horror,1997,Hindi,USA,164,285.68,2403.78,5.0,2425193,Amazon Prime,Mani Ratnam,Rajinikanth,57
b6cc5826-a21e-4f6a-aa26-f42235a88345,Titanic,Adventure,2015,Tamil,Canada,81,110.28,2362.89,5.7,427012,Netflix,Anurag Kashyap,Shah Rukh Khan,41
2f99e668-08ec-43a2-8d37-560f9dfd75b4,The Batman,Fantasy,1971,Hindi,USA,118,2.81,2276.34,9.4,4235116,HBO Max,Rajamouli,Shah Rukh Khan,55
43a225af-0997-4732-9aa5-0e2df0a2aec5,KGF Chapter 2,Action,2016,English,UK,189,249.37,1040.1,7.4,4486978,Disney+,Mani Ratnam,Tom Cruise,40
f09a04e4-47a8-4c85-b132-1e802ed619af,RRR,Horror,1982,English,Canada,88,159.1,2185.26,5.6,2917165,Disney+,Steven Spielberg,Robert Downey Jr.,55
a94661d2-990b-44ab-a220-cf6a8e2db97b,Avatar,Adventure,2019,Telugu,India,182,235.69,2418.69,7.6,1418849,HBO Max,James Cameron,Rajinikanth,21
78eeeaca-c702-4703-9587-96a8d06cc132,Pulp Fiction,Horror,2000,English,Canada,92,94.2,2189.91,7.0,2001977,Amazon Prime,Anurag Kashyap,Rajinikanth,19
0f4f50af-85d4-418a-bd06-9a5919c2b9f8,Jurassic Park,Adventure,2009,Tamil,USA,169,133.11,339.24,8.4,4907574,Netflix,Mani Ratnam,Tom Cruise,28
f17ba596-d5b6-49a7-b538-95e8bbd47b3d,Pulp Fiction,Comedy,2016,Hindi,India,146,26.68,1966.38,5.8,2180190,Netflix,Rajamouli,Robert Downey Jr.,37
0e779e0d-b6ca-4ad5-8fd6-825b68a17714,Pulp Fiction,Fantasy,2010,English,India,125,19.51,1617.49,6.9,646825,Disney+,Steven Spielberg,Yash,46
7f3735e2-179d-4987-a1f7-f2ef7fa8823b,The Shawshank Redemption,Action,2003,Telugu,USA,170,133.91,2176.26,6.9,382172,Disney+,Christopher Nolan,Yash,100
d2cc433e-8094-450a-905e-005508920a37,Barbie,Adventure,1999,English,UK,81,61.4,17.82,6.5,4247256,HBO Max,Anurag Kashyap,Yash,90
417f18a7-fc9c-4565-a028-e8114a6c9403,Avatar,Romance,2006,English,USA,86,194.48,804.26,6.8,3698739,Disney+,Christopher Nolan,Tom Cruise,72
d6f605a9-6504-454c-a94e-77727de3d69e,The Batman,Sci-Fi,1979,Tamil,India,127,132.02,2304.44,7.1,3031680,Netflix,James Cameron,Leonardo DiCaprio,23
3e4a6654-2bf0-44f9-998a-b75b6f962777,The Godfather,Drama,1988,Telugu,India,116,171.29,1457.65,5.2,4209376,Amazon Prime,Steven Spielberg,Leonardo DiCaprio,68
4dde8c92-dd6f-493a-b476-66d127f5735d,Baahubali: The Conclusion,Fantasy,1998,English,USA,128,38.47,2045.22,9.8,641856,Hulu,Anurag Kashyap,Prabhas,56
773144d9-a585-4e84-8592-cc4138d4cbc6,The Shawshank Redemption,Comedy,1984,English,USA,138,271.86,904.31,7.3,1410764,Hulu,Mani Ratnam,Tom Cruise,80
8c498783-186c-41d9-8bfc-4b6cf0e8e77e,Avengers: Endgame,Sci-Fi,2000,English,UK,92,232.49,1521.37,9.6,87437,Netflix,James Cameron,Prabhas,19
64d7f57c-3fe5-49b7-b307-cb896f2321ec,Avengers: Endgame,Thriller,1975,Telugu,India,125,148.49,2272.41,7.2,2011219,HBO Max,Christopher Nolan,Shah Rukh Khan,32
ef69784d-c913-4bd2-9519-1116cb5220e3,Fight Club,Fantasy,2014,Telugu,USA,118,24.8,317.57,8.0,25609,Hulu,Anurag Kashyap,Leonardo DiCaprio,82
d55c14c5-a5c1-4995-aab6-c60e3194cd04,Fight Club,Horror,2022,Telugu,USA,157,296.61,1961.3,6.7,2056275,Netflix,James Cameron,Yash,64
b8c5ab77-baa4-4fbd-a02e-d70e6725d6ed,Baahubali: The Conclusion,Sci-Fi,1978,Tamil,Canada,93,118.5,886.67,7.2,2964495,HBO Max,Christopher Nolan,Shah Rukh Khan,93
1a0e1b65-76a6-4461-85d8-f12753453783,Oppenheimer,Thriller,1999,English,Canada,182,22.72,2090.58,9.1,3005168,HBO Max,James Cameron,Rajinikanth,92
2f7f7fb3-7439-4d36-828c-6abe189f1afb,Inception,Romance,1997,Hindi,Canada,164,177.76,1264.56,5.6,990791,Hulu,Rajamouli,Yash,92
abd5f3c2-9a22-470c-88e6-ea2bf9ec933c,Interstellar,Thriller,2000,Hindi,Canada,163,7.96,2496.35,7.9,4276625,Netflix,Anurag Kashyap,Leonardo DiCaprio,84
8746db3f-33d8-4af4-9059-93129a977c9a,Barbie,Sci-Fi,2000,English,UK,166,133.72,407.83,8.2,2920217,Netflix,Mani Ratnam,Tom Cruise,36
312b0ee2-25ce-44eb-b4e0-ff3d2b47ef28,Interstellar,Horror,2014,Telugu,UK,120,245.29,1048.53,6.1,2276654,Amazon Prime,Mani Ratnam,Leonardo DiCaprio,92
dc22e98a-a49a-4716-8397-6be8ef60df4b,Avengers: Endgame,Fantasy,1977,Telugu,Canada,141,75.68,125.09,5.1,3174995,Netflix,Rajamouli,Shah Rukh Khan,87
79616741-4139-45f6-b289-a333775ef8e6,Fight Club,Romance,1991,Tamil,UK,164,169.3,427.57,7.9,3674292,Disney+,Christopher Nolan,Tom Cruise,94
90f1d338-91b4-4a23-9874-fa64707acaa9,Avatar,Sci-Fi,2013,Tamil,USA,80,216.95,435.04,9.6,1507060,Netflix,Anurag Kashyap,Rajinikanth,70
b0e67299-a2f0-4de8-a219-f30f617e9c52,Baahubali: The Conclusion,Drama,1989,Tamil,USA,97,75.14,2032.09,8.1,564804,Netflix,Steven Spielberg,Leonardo DiCaprio,92
e150ec98-9da3-416f-b380-dfb50f7f8d87,3 Idiots,Adventure,1993,English,USA,162,34.72,392.44,9.0,2040623,Disney+,Christopher Nolan,Leonardo DiCaprio,66
4cf52e57-1a90-40bb-96bc-d4e038bc3387,Titanic,Drama,1993,Telugu,UK,104,47.06,678.5,5.8,3436737,Netflix,Mani Ratnam,Robert Downey Jr.,73
7fbc1875-0e16-43ef-8634-a6680e6fb933,Titanic,Thriller,1991,Hindi,USA,174,48.31,1689.62,5.0,4994617,Amazon Prime,Anurag Kashyap,Prabhas,36
dbcd99e3-799b-46f1-a6c3-45bd054f37a4,The Lion King,Fantasy,1996,English,India,150,7.72,1834.11,9.0,2554388,HBO Max,Mani Ratnam,Prabhas,73
400522c7-49b8-4573-a135-7650191da811,Avengers: Endgame,Horror,1980,Tamil,Canada,139,88.89,600.06,5.1,3065131,Disney+,James Cameron,Tom Cruise,17
c3ca62b7-0d90-4af0-8154-a6ba575f37e5,The Batman,Horror,1970,Tamil,Canada,181,42.31,493.22,8.4,3980037,HBO Max,Christopher Nolan,Yash,75
e894a92a-faa5-43f0-8ef9-29372547f5ad,The Matrix,Comedy,1980,Hindi,India,153,225.12,698.53,7.4,1719125,Disney+,Christopher Nolan,Rajinikanth,67
eba8f1ca-6e81-4c3a-9ccb-5772d9d5cbf1,The Godfather,Thriller,1978,Telugu,USA,147,228.86,1488.78,8.6,128783,Amazon Prime,Christopher Nolan,Rajinikanth,19
d7f70964-ee1d-4575-b65c-de3db3268b6f,The Batman,Sci-Fi,2021,Telugu,Canada,174,256.66,539.33,5.2,52212,Netflix,James Cameron,Robert Downey Jr.,62
556cad51-74d9-474c-969c-f185282b41e6,Titanic,Horror,1987,Tamil,India,97,86.47,2453.63,7.6,696288,Amazon Prime,Mani Ratnam,Prabhas,66
bff775ec-ea45-43ae-a996-f209d80c3293,Dangal,Fantasy,1980,Tamil,UK,115,161.24,1164.84,7.7,4684013,Hulu,Steven Spielberg,Prabhas,56
b2ed757b-b356-4120-a75b-fd352f98efe9,Avatar,Adventure,2006,Hindi,Canada,137,108.82,706.63,5.1,2631775,Hulu,Steven Spielberg,Rajinikanth,35
3a15ff94-e1de-4be0-ab84-a3bdcdf63f00,Oppenheimer,Horror,1999,Telugu,UK,168,140.88,733.17,5.8,676821,Netflix,Mani Ratnam,Prabhas,16
3d85f579-0a3e-4d77-bc30-9847eb528b08,Forrest Gump,Romance,1999,Hindi,UK,111,243.05,935.45,7.1,4701385,Amazon Prime,James Cameron,Prabhas,75
11904736-da0e-4110-a03f-4bb22fab8e7a,The Lion King,Fantasy,1998,English,Canada,178,36.12,1994.58,6.3,4300533,Netflix,Anurag Kashyap,Prabhas,49
e841e11d-a643-425e-9c44-ab53c35e33f6,Fight Club,Thriller,1995,Telugu,UK,189,284.36,793.93,7.8,3811811,Netflix,Anurag Kashyap,Prabhas,93
16edc1ac-d066-4773-804d-edfd58fe5fc7,Titanic,Action,2023,Tamil,USA,98,182.36,1038.85,5.6,2946690,Disney+,Rajamouli,Shah Rukh Khan,92
7be64f06-9ca9-4270-be03-2291c335bee5,The Godfather,Drama,1991,Hindi,Canada,169,191.71,766.8,7.4,4077048,Disney+,Rajamouli,Rajinikanth,82
c78d37b7-eeaa-4751-9dc6-4faf5d2c0239,Interstellar,Horror,1971,Tamil,USA,122,17.12,993.43,6.0,1576974,Disney+,Anurag Kashyap,Prabhas,80
a5f5b182-20f4-4a01-ab02-312530a77ecf,Interstellar,Romance,1995,Hindi,India,128,99.56,1469.03,7.2,3995300,Hulu,James Cameron,Shah Rukh Khan,44
2943940f-e47e-4394-9130-d8583a9c7abd,Jurassic Park,Thriller,1991,Hindi,USA,143,278.79,1166.45,8.2,1768388,Disney+,Christopher Nolan,Prabhas,49
3903ee76-b29a-42f8-b327-ba105ef0d30b,Avengers: Endgame,Horror,1985,Telugu,Canada,136,289.88,1515.55,6.9,1548070,HBO Max,Anurag Kashyap,Yash,67
54b5a702-88b1-42cf-9233-e87fda7ff9d4,Forrest Gump,Horror,1991,Hindi,Canada,111,181.35,1095.67,6.6,677038,Amazon Prime,Christopher Nolan,Prabhas,96
21bb27b4-bc35-4c31-be0d-73f3fd2b41b3,The Godfather,Action,1983,Hindi,UK,126,115.11,667.17,6.7,4208792,HBO Max,James Cameron,Rajinikanth,75
82fd4150-ac21-480a-b3d2-e7558e81fbea,The Lion King,Thriller,2001,Hindi,India,130,266.9,98.69,7.1,4271730,HBO Max,Christopher Nolan,Shah Rukh Khan,84
5acaf7cc-5f18-4901-a0e3-6b3d773058b3,Dangal,Adventure,1972,Hindi,India,153,44.79,1509.66,6.3,1239509,HBO Max,Christopher Nolan,Leonardo DiCaprio,24
ac0e9ed0-c50e-45e4-ae67-08084b43a865,The Avengers,Thriller,2010,Tamil,UK,170,156.38,2401.12,6.4,2399538,HBO Max,Rajamouli,Robert Downey Jr.,90
679a16fa-fd39-4d71-8f70-34baa624421b,Oppenheimer,Adventure,2014,Tamil,UK,100,204.7,1330.5,9.0,1326266,Hulu,Anurag Kashyap,Yash,83
44497d6d-c989-4e88-a0cb-49b728750269,Oppenheimer,Comedy,2001,Hindi,Canada,132,250.38,2498.5,7.7,457286,HBO Max,Steven Spielberg,Prabhas,76
8eaf8a38-685c-4e10-9cd2-7167b450cbbc,Dangal,Sci-Fi,1998,Tamil,India,189,97.62,2014.55,5.1,685522,Hulu,James Cameron,Shah Rukh Khan,62
36f1d11f-512a-410e-871e-667a3721aeb8,Pulp Fiction,Thriller,1982,Hindi,India,161,92.17,1947.59,9.5,3822426,Hulu,James Cameron,Robert Downey Jr.,40
fe93443d-9963-470f-8b97-ecdea01c8daf,Oppenheimer,Comedy,2016,Tamil,Canada,96,222.87,1810.52,6.3,2530261,Hulu,Steven Spielberg,Rajinikanth,41
507a8e6a-b718-4b82-ab25-61aadbc9ee27,The Matrix,Horror,1979,Hindi,Canada,100,194.54,1362.2,7.6,2667324,Disney+,Mani Ratnam,Rajinikanth,19
487ace55-b629-409b-9109-beb59a1f8ca2,Fight Club,Drama,2023,Tamil,UK,153,299.53,842.9,9.3,2175753,Amazon Prime,Christopher Nolan,Prabhas,20
419cdf01-07ab-47f6-8b52-9986dfcbf937,Baahubali: The Conclusion,Romance,2021,Telugu,UK,154,9.03,2456.87,5.2,3357116,Disney+,Anurag Kashyap,Robert Downey Jr.,51
5cd9ad42-c59d-40c1-9d94-074f56ead509,Gladiator,Thriller,2020,Tamil,Canada,155,256.72,984.21,6.0,597513,HBO Max,Steven Spielberg,Robert Downey Jr.,33
13dad6a7-fa84-43c9-96a1-8dc168ccea9f,Joker,Romance,2011,Tamil,India,182,215.99,945.13,6.2,1552519,Amazon Prime,Rajamouli,Shah Rukh Khan,88
3ca1f72d-247f-44d5-b4e9-a77e5b116d7f,The Avengers,Thriller,2023,Hindi,Canada,97,137.35,202.44,7.4,1275535,Hulu,Rajamouli,Prabhas,12
c45df071-a1ff-4292-b5b2-c9c97c1003e6,The Matrix,Sci-Fi,1998,Telugu,India,102,214.33,1909.72,8.1,261582,Disney+,Anurag Kashyap,Yash,38
1f77a17f-e9f8-42b3-bd5b-a2e1662fb328,Baahubali: The Beginning,Action,2010,Tamil,UK,105,93.73,1630.28,8.8,2004965,Hulu,James Cameron,Prabhas,48
dca49af0-3ee1-45eb-b94f-23c5c6ce323b,The Avengers,Sci-Fi,2003,Telugu,Canada,80,287.38,1141.19,7.7,1557546,Amazon Prime,Rajamouli,Rajinikanth,60
b37475ed-a464-4bf0-8720-9f19bb534150,The Avengers,Thriller,1982,Telugu,India,172,72.17,1952.05,5.3,970688,Amazon Prime,Steven Spielberg,Tom Cruise,53
cb702c78-edd7-47b1-bdd2-523c938f433f,Baahubali: The Beginning,Fantasy,2012,Tamil,India,148,89.56,671.28,9.0,4210521,Netflix,Mani Ratnam,Prabhas,100
605d6b7b-fb02-492a-9af0-8f5c1cf29c5e,RRR,Fantasy,1995,English,UK,120,1.7,641.69,7.2,1599873,Hulu,Rajamouli,Rajinikanth,89
92adb40c-8f2e-4323-b588-a249fcc429c5,Gladiator,Sci-Fi,1995,Telugu,UK,136,43.65,1739.43,7.8,3178530,Amazon Prime,Rajamouli,Shah Rukh Khan,22
3a1b2b60-d6b7-43b2-8b12-6a28ca4056f3,Barbie,Drama,2010,Telugu,India,178,165.99,97.77,5.1,376917,Amazon Prime,Anurag Kashyap,Leonardo DiCaprio,86
0238d0e8-c914-44ed-984d-b213deb4997f,Oppenheimer,Sci-Fi,1970,Tamil,UK,149,37.25,1913.88,9.7,152983,Disney+,James Cameron,Leonardo DiCaprio,80
3a802251-add4-419d-8af7-13e5ad117739,Oppenheimer,Thriller,1973,Tamil,Canada,132,240.15,1187.32,7.5,3701749,Disney+,James Cameron,Shah Rukh Khan,20
abf92e8f-046d-41a9-88b5-9eaf08e1b22e,Baahubali: The Conclusion,Romance,1987,Hindi,India,138,24.3,333.48,7.7,2928048,HBO Max,James Cameron,Rajinikanth,12
4d82520b-2b52-40a1-90ac-c18e27a8fc47,The Matrix,Drama,2006,Tamil,USA,87,20.19,978.48,6.9,1555238,Disney+,Christopher Nolan,Tom Cruise,38
5e1d70a5-2c1c-4986-9a1d-66f4b23cf4a7,KGF Chapter 2,Romance,1988,Tamil,USA,162,243.44,453.76,6.0,4218871,HBO Max,Christopher Nolan,Rajinikanth,26
278c70bf-c235-4bdd-813b-c6396be5e954,Gladiator,Sci-Fi,1996,Hindi,Canada,140,75.57,1347.38,5.3,1939612,Amazon Prime,Anurag Kashyap,Leonardo DiCaprio,77
d19cd33f-f456-41a7-986c-dccf4395d0e4,Baahubali: The Conclusion,Adventure,2013,English,India,184,18.02,1985.55,7.9,2501229,HBO Max,Rajamouli,Robert Downey Jr.,45
8c6b50ec-073a-4b59-8f53-f5b6425e757f,Barbie,Drama,1999,Tamil,USA,129,124.89,1980.46,8.4,1651379,Amazon Prime,Mani Ratnam,Rajinikanth,90
52738aac-5ad9-44c5-af6b-f7e1a727fe88,Interstellar,Sci-Fi,1971,Hindi,USA,181,279.56,1327.69,9.3,2139727,Hulu,Steven Spielberg,Leonardo DiCaprio,78
